"Point Name - null",,,
Min Value - 1469.2  (cu meter),,,
Max Value - 16226  (cu meter),,,
Average Value - 9693.5  (cu meter),,,
"Equipment - None",,,
"Space - None",,,
Point Url,=HYPERLINK("https://157.193.41.18/UI/#/network/hvac02:ca1102r1/FCB.076AVND010.VOL1-TOT.Trend"),,
TimeStamp,DataValue (cu meter),Reliability (blank if reliable),
"February 22, 2021 12:00:00 AM","4,347.6","",,
"February 23, 2021 12:00:00 AM","4,347.6","",,
"February 24, 2021 12:00:00 AM","4,357.7","",,
"February 25, 2021 12:00:00 AM","4,367.7","",,
"February 26, 2021 12:00:00 AM","4,377.5","",,
"February 27, 2021 12:00:00 AM","4,387.4","",,
"February 28, 2021 12:00:00 AM","4,397.4","",,
"March 1, 2021 12:00:00 AM","4,397.4","",,
"March 2, 2021 12:00:00 AM","4,397.5","",,
"March 3, 2021 12:00:00 AM","4,408.1","",,
"March 4, 2021 12:00:00 AM","4,418.3","",,
"March 5, 2021 12:00:00 AM","4,428.3","",,
"March 6, 2021 12:00:00 AM","4,438.7","",,
"March 7, 2021 12:00:00 AM","4,449.0","",,
"March 8, 2021 12:00:00 AM","4,449.0","",,
"March 9, 2021 12:00:00 AM","4,449.2","",,
"March 10, 2021 12:00:00 AM","4,459.8","",,
"March 11, 2021 12:00:00 AM","4,470.5","",,
"March 12, 2021 12:00:00 AM","4,481.2","",,
"March 13, 2021 12:00:00 AM","4,491.5","",,
"March 14, 2021 12:00:00 AM","4,502.0","",,
"March 15, 2021 12:00:00 AM","4,502.0","",,
"March 16, 2021 12:00:00 AM","4,502.0","",,
"March 17, 2021 12:00:00 AM","4,528.0","",,
"March 18, 2021 12:00:00 AM","4,566.0","",,
"March 19, 2021 12:00:00 AM","4,591.9","",,
"March 20, 2021 12:00:00 AM","4,617.9","",,
"March 21, 2021 12:00:00 AM","4,648.3","",,
"March 22, 2021 12:00:00 AM","4,648.3","",,
"March 23, 2021 12:00:00 AM","4,692.7","",,
"March 24, 2021 12:00:00 AM","4,724.8","",,
"March 25, 2021 12:00:00 AM","4,750.5","",,
"March 26, 2021 12:00:00 AM","4,773.9","",,
"March 27, 2021 12:00:00 AM","4,794.5","",,
"March 28, 2021 12:00:00 AM","4,814.9","",,
"March 29, 2021 12:00:00 AM","4,814.9","",,
"March 30, 2021 12:00:00 AM","4,838.0","",,
"March 31, 2021 12:00:00 AM","4,867.4","",,
"April 1, 2021 12:00:00 AM","4,872.4","",,
"April 2, 2021 12:00:00 AM","4,879.1","",,
"April 3, 2021 12:00:00 AM","4,888.5","",,
"April 4, 2021 12:00:00 AM","4,898.4","",,
"April 5, 2021 12:00:00 AM","4,898.4","",,
"April 6, 2021 12:00:00 AM","4,898.4","",,
"April 7, 2021 12:00:00 AM","4,898.4","",,
"April 8, 2021 12:00:00 AM","4,910.2","",,
"April 9, 2021 12:00:00 AM","4,920.7","",,
"April 10, 2021 12:00:00 AM","4,931.0","",,
"April 11, 2021 12:00:00 AM","4,941.0","",,
"April 12, 2021 12:00:00 AM","4,941.0","",,
"April 13, 2021 12:00:00 AM","4,941.0","",,
"April 14, 2021 12:00:00 AM","4,951.5","",,
"April 15, 2021 12:00:00 AM","4,961.6","",,
"April 16, 2021 12:00:00 AM","4,971.8","",,
"April 17, 2021 12:00:00 AM","4,982.1","",,
"April 18, 2021 12:00:00 AM","4,992.5","",,
"April 19, 2021 12:00:00 AM","4,992.5","",,
"April 20, 2021 12:00:00 AM","4,992.5","",,
"April 21, 2021 12:00:00 AM","5,002.8","",,
"April 22, 2021 12:00:00 AM","5,012.7","",,
"April 23, 2021 12:00:00 AM","5,022.6","",,
"April 24, 2021 12:00:00 AM","5,032.7","",,
"April 25, 2021 12:00:00 AM","5,042.6","",,
"April 26, 2021 12:00:00 AM","5,042.6","",,
"April 27, 2021 12:00:00 AM","5,042.6","",,
"April 28, 2021 12:00:00 AM","5,052.8","",,
"April 29, 2021 12:00:00 AM","5,062.7","",,
"April 30, 2021 12:00:00 AM","5,072.6","",,
"May 1, 2021 12:00:00 AM","5,082.9","",,
"May 2, 2021 12:00:00 AM","5,093.0","",,
"May 3, 2021 12:00:00 AM","5,093.0","",,
"May 4, 2021 12:00:00 AM","5,093.0","",,
"May 5, 2021 12:00:00 AM","5,103.1","",,
"May 6, 2021 12:00:00 AM","5,116.5","",,
"May 7, 2021 12:00:00 AM","5,123.3","",,
"May 8, 2021 12:00:00 AM","5,133.5","",,
"May 9, 2021 12:00:00 AM","5,143.5","",,
"May 10, 2021 12:00:00 AM","5,143.5","",,
"May 11, 2021 12:00:00 AM","5,143.5","",,
"May 12, 2021 12:00:00 AM","5,153.4","",,
"May 13, 2021 12:00:00 AM","5,163.2","",,
"May 14, 2021 12:00:00 AM","5,172.8","",,
"May 15, 2021 12:00:00 AM","5,172.8","",,
"May 16, 2021 12:00:00 AM","5,172.8","",,
"May 17, 2021 12:00:00 AM","5,172.8","",,
"May 18, 2021 12:00:00 AM","5,172.8","",,
"May 19, 2021 12:00:00 AM","5,182.9","",,
"May 20, 2021 12:00:00 AM","5,192.7","",,
"May 21, 2021 12:00:00 AM","5,202.4","",,
"May 22, 2021 12:00:00 AM","5,212.9","",,
"May 23, 2021 12:00:00 AM","5,222.4","",,
"May 24, 2021 12:00:00 AM","5,222.4","",,
"May 25, 2021 12:00:00 AM","5,222.4","",,
"May 26, 2021 12:00:00 AM","5,232.5","",,
"May 27, 2021 12:00:00 AM","5,242.3","",,
"May 28, 2021 12:00:00 AM","5,251.9","",,
"May 29, 2021 12:00:00 AM","5,261.5","",,
"May 30, 2021 12:00:00 AM","5,269.2","",,
"May 31, 2021 12:00:00 AM","5,269.2","",,
"June 1, 2021 12:00:00 AM","5,269.2","",,
"June 2, 2021 12:00:00 AM","5,274.4","",,
"June 3, 2021 12:00:00 AM","5,274.4","",,
"June 4, 2021 12:00:00 AM","5,274.4","",,
"June 5, 2021 12:00:00 AM","5,274.4","",,
"June 6, 2021 12:00:00 AM","5,274.4","",,
"June 7, 2021 12:00:00 AM","5,274.4","",,
"June 8, 2021 12:00:00 AM","5,274.4","",,
"June 9, 2021 12:00:00 AM","5,274.4","",,
"June 10, 2021 12:00:00 AM","5,274.4","",,
"June 11, 2021 12:00:00 AM","5,274.4","",,
"June 12, 2021 12:00:00 AM","5,274.4","",,
"June 13, 2021 12:00:00 AM","5,274.4","",,
"June 14, 2021 12:00:00 AM","5,274.4","",,
"June 15, 2021 12:00:00 AM","5,274.4","",,
"June 16, 2021 12:00:00 AM","5,274.4","",,
"June 17, 2021 12:00:00 AM","5,274.4","",,
"June 18, 2021 12:00:00 AM","5,274.4","",,
"June 19, 2021 12:00:00 AM","5,274.4","",,
"June 20, 2021 12:00:00 AM","5,274.4","",,
"June 21, 2021 12:00:00 AM","5,274.4","",,
"June 22, 2021 12:00:00 AM","5,274.4","",,
"June 23, 2021 12:00:00 AM","5,274.4","",,
"June 24, 2021 12:00:00 AM","5,274.4","",,
"June 25, 2021 12:00:00 AM","5,274.4","",,
"June 26, 2021 12:00:00 AM","5,274.4","",,
"June 27, 2021 12:00:00 AM","5,274.4","",,
"June 28, 2021 12:00:00 AM","5,274.4","",,
"June 29, 2021 12:00:00 AM","5,274.4","",,
"June 30, 2021 12:00:00 AM","5,274.4","",,
"July 1, 2021 12:00:00 AM","5,274.4","",,
"July 2, 2021 12:00:00 AM","5,274.4","",,
"July 3, 2021 12:00:00 AM","5,274.4","",,
"July 4, 2021 12:00:00 AM","5,274.4","",,
"July 5, 2021 12:00:00 AM","5,274.4","",,
"July 6, 2021 12:00:00 AM","5,274.4","",,
"July 7, 2021 12:00:00 AM","5,274.4","",,
"July 8, 2021 12:00:00 AM","5,274.4","",,
"July 9, 2021 12:00:00 AM","5,274.4","",,
"July 10, 2021 12:00:00 AM","5,274.4","",,
"July 11, 2021 12:00:00 AM","5,274.4","",,
"July 12, 2021 12:00:00 AM","5,274.4","",,
"July 13, 2021 12:00:00 AM","5,274.4","",,
"July 14, 2021 12:00:00 AM","5,274.4","",,
"July 15, 2021 12:00:00 AM","5,274.4","",,
"July 16, 2021 12:00:00 AM","5,274.4","",,
"July 17, 2021 12:00:00 AM","5,274.4","",,
"July 18, 2021 12:00:00 AM","5,274.4","",,
"July 19, 2021 12:00:00 AM","5,274.4","",,
"July 20, 2021 12:00:00 AM","5,274.4","",,
"July 21, 2021 12:00:00 AM","5,274.4","",,
"July 22, 2021 12:00:00 AM","5,274.4","",,
"July 23, 2021 12:00:00 AM","5,274.4","",,
"July 24, 2021 12:00:00 AM","5,274.4","",,
"July 25, 2021 12:00:00 AM","5,274.4","",,
"July 26, 2021 12:00:00 AM","5,274.4","",,
"July 27, 2021 12:00:00 AM","5,274.4","",,
"July 28, 2021 12:00:00 AM","5,274.4","",,
"July 29, 2021 12:00:00 AM","5,274.4","",,
"July 30, 2021 12:00:00 AM","5,274.4","",,
"July 31, 2021 12:00:00 AM","5,274.4","",,
"August 1, 2021 12:00:00 AM","5,274.4","",,
"August 2, 2021 12:00:00 AM","5,274.4","",,
"August 3, 2021 12:00:00 AM","5,274.4","",,
"August 4, 2021 12:00:00 AM","5,274.4","",,
"August 5, 2021 12:00:00 AM","5,274.4","",,
"August 6, 2021 12:00:00 AM","5,274.4","",,
"August 7, 2021 12:00:00 AM","5,274.4","",,
"August 8, 2021 12:00:00 AM","5,274.4","",,
"August 9, 2021 12:00:00 AM","5,274.4","",,
"August 10, 2021 12:00:00 AM","5,274.4","",,
"August 11, 2021 12:00:00 AM","5,274.4","",,
"August 12, 2021 12:00:00 AM","5,274.4","",,
"August 13, 2021 12:00:00 AM","5,274.4","",,
"August 14, 2021 12:00:00 AM","5,274.4","",,
"August 15, 2021 12:00:00 AM","5,274.4","",,
"August 16, 2021 12:00:00 AM","5,274.4","",,
"August 17, 2021 12:00:00 AM","5,274.4","",,
"August 18, 2021 12:00:00 AM","5,274.4","",,
"August 19, 2021 12:00:00 AM","5,274.4","",,
"August 20, 2021 12:00:00 AM","5,274.4","",,
"August 21, 2021 12:00:00 AM","5,274.4","",,
"August 22, 2021 12:00:00 AM","5,274.4","",,
"August 23, 2021 12:00:00 AM","5,274.4","",,
"August 24, 2021 12:00:00 AM","5,274.4","",,
"August 25, 2021 12:00:00 AM","5,274.4","",,
"August 26, 2021 12:00:00 AM","5,274.4","",,
"August 27, 2021 12:00:00 AM","5,274.4","",,
"August 28, 2021 12:00:00 AM","5,274.4","",,
"August 29, 2021 12:00:00 AM","5,274.4","",,
"August 30, 2021 12:00:00 AM","5,274.4","",,
"August 31, 2021 12:00:00 AM","5,274.4","",,
"September 1, 2021 12:00:00 AM","5,274.4","",,
"September 2, 2021 12:00:00 AM","5,274.4","",,
"September 3, 2021 12:00:00 AM","5,274.4","",,
"September 4, 2021 12:00:00 AM","5,274.4","",,
"September 5, 2021 12:00:00 AM","5,274.4","",,
"September 6, 2021 12:00:00 AM","5,274.4","",,
"September 7, 2021 12:00:00 AM","5,274.4","",,
"September 8, 2021 12:00:00 AM","5,274.4","",,
"September 9, 2021 12:00:00 AM","5,274.4","",,
"September 10, 2021 12:00:00 AM","5,274.4","",,
"September 11, 2021 12:00:00 AM","5,274.4","",,
"September 12, 2021 12:00:00 AM","5,274.4","",,
"September 13, 2021 12:00:00 AM","5,274.4","",,
"September 14, 2021 12:00:00 AM","5,274.4","",,
"September 15, 2021 12:00:00 AM","5,274.4","",,
"September 16, 2021 12:00:00 AM","5,274.4","",,
"September 17, 2021 12:00:00 AM","5,274.4","",,
"September 18, 2021 12:00:00 AM","5,274.4","",,
"September 19, 2021 12:00:00 AM","5,274.4","",,
"September 20, 2021 12:00:00 AM","5,274.4","",,
"September 21, 2021 12:00:00 AM","5,274.4","",,
"September 22, 2021 12:00:00 AM","5,274.4","",,
"September 23, 2021 12:00:00 AM","5,274.4","",,
